n	version1	version2	version3	version4
1767	5.392e-03	1.671e-02	3.937e-03	3.229e-03
1768	5.504e-03	1.674e-02	3.961e-03	3.262e-03
1769	5.408e-03	1.671e-02	3.938e-03	3.201e-03
1770	5.445e-03	1.668e-02	3.955e-03	3.203e-03
1771	5.405e-03	1.675e-02	3.974e-03	3.241e-03
1772	5.389e-03	1.673e-02	3.934e-03	3.196e-03
1773	5.420e-03	1.671e-02	3.956e-03	3.223e-03
1774	5.414e-03	1.672e-02	3.943e-03	3.216e-03
1775	5.398e-03	1.675e-02	3.961e-03	3.180e-03
1776	5.404e-03	1.670e-02	3.953e-03	3.200e-03
1777	5.395e-03	1.672e-02	3.939e-03	3.200e-03
1778	5.425e-03	1.672e-02	3.957e-03	3.195e-03
1779	5.416e-03	1.669e-02	3.936e-03	3.202e-03
1780	5.399e-03	1.671e-02	3.936e-03	3.218e-03
1781	5.430e-03	1.670e-02	3.943e-03	3.224e-03
1782	5.389e-03	1.669e-02	3.938e-03	3.197e-03
1783	5.412e-03	1.674e-02	3.950e-03	3.200e-03
1784	5.399e-03	1.669e-02	3.933e-03	3.201e-03
1785	5.401e-03	1.676e-02	3.954e-03	3.200e-03
1786	5.395e-03	1.678e-02	3.953e-03	3.187e-03
1787	5.405e-03	1.671e-02	3.948e-03	3.212e-03
1788	5.384e-03	1.672e-02	3.973e-03	3.220e-03
1789	5.401e-03	1.673e-02	3.946e-03	3.205e-03
1790	5.395e-03	1.670e-02	3.940e-03	3.214e-03
1791	5.401e-03	1.675e-02	3.956e-03	3.185e-03
1792	5.435e-03	1.670e-02	3.933e-03	3.212e-03
1793	5.392e-03	1.671e-02	3.939e-03	3.201e-03
1794	5.394e-03	1.677e-02	3.956e-03	3.167e-03
1795	5.421e-03	1.674e-02	3.956e-03	3.209e-03
1796	5.412e-03	1.671e-02	3.943e-03	3.236e-03
1797	5.430e-03	1.672e-02	3.933e-03	3.211e-03
1798	5.402e-03	1.673e-02	3.964e-03	3.203e-03
1799	5.404e-03	1.675e-02	3.934e-03	3.169e-03
1800	5.422e-03	1.674e-02	3.954e-03	3.212e-03
1801	5.453e-03	1.674e-02	3.979e-03	3.205e-03
1802	5.382e-03	1.664e-02	3.963e-03	3.188e-03
1803	5.398e-03	1.667e-02	3.935e-03	3.202e-03
1804	5.384e-03	1.670e-02	3.971e-03	3.234e-03
1805	5.416e-03	1.669e-02	3.931e-03	3.224e-03
1806	5.443e-03	1.670e-02	3.942e-03	3.216e-03
1807	5.401e-03	1.671e-02	3.935e-03	3.168e-03
1808	5.416e-03	1.670e-02	3.991e-03	3.200e-03
1809	5.414e-03	1.672e-02	3.948e-03	3.219e-03
1810	5.397e-03	1.673e-02	3.933e-03	3.177e-03
1811	5.426e-03	1.670e-02	3.948e-03	3.205e-03
1812	5.397e-03	1.671e-02	3.931e-03	3.219e-03
1813	5.416e-03	1.668e-02	3.952e-03	3.232e-03
1814	5.407e-03	1.670e-02	3.939e-03	3.199e-03
1815	5.404e-03	1.673e-02	3.944e-03	3.194e-03
1816	5.429e-03	1.669e-02	3.941e-03	3.217e-03
1817	5.390e-03	1.670e-02	3.953e-03	3.200e-03
1818	5.409e-03	1.671e-02	3.935e-03	3.180e-03
1819	5.414e-03	1.670e-02	3.940e-03	3.204e-03
1820	5.396e-03	1.673e-02	3.946e-03	3.250e-03
1821	5.389e-03	1.673e-02	3.944e-03	3.164e-03
1822	5.418e-03	1.668e-02	3.933e-03	3.207e-03
1823	5.396e-03	1.672e-02	3.939e-03	3.229e-03
1824	5.419e-03	1.672e-02	3.970e-03	3.273e-03
1825	5.394e-03	1.670e-02	3.955e-03	3.201e-03
1826	5.385e-03	1.674e-02	3.944e-03	3.173e-03
1827	5.421e-03	1.671e-02	3.940e-03	3.209e-03
1828	5.440e-03	1.669e-02	4.006e-03	3.250e-03
1829	5.419e-03	1.670e-02	3.936e-03	3.170e-03
1830	5.453e-03	1.671e-02	3.964e-03	3.243e-03
1831	5.439e-03	1.671e-02	3.970e-03	3.202e-03
1832	5.421e-03	1.667e-02	3.941e-03	3.201e-03
1833	5.387e-03	1.670e-02	3.979e-03	3.237e-03
1834	5.442e-03	1.675e-02	3.948e-03	3.180e-03
1835	5.490e-03	1.668e-02	3.950e-03	3.204e-03
1836	5.387e-03	1.669e-02	3.936e-03	3.203e-03
1837	5.386e-03	1.676e-02	3.938e-03	3.170e-03
1838	5.426e-03	1.670e-02	4.003e-03	3.248e-03
1839	5.421e-03	1.670e-02	4.028e-03	3.248e-03
1840	5.480e-03	1.664e-02	3.962e-03	3.222e-03
1841	5.428e-03	1.675e-02	3.974e-03	3.209e-03
1842	5.397e-03	1.676e-02	3.943e-03	3.193e-03
1843	5.446e-03	1.670e-02	3.964e-03	3.240e-03
1844	5.415e-03	1.670e-02	3.943e-03	3.223e-03
1845	5.434e-03	1.670e-02	3.938e-03	3.206e-03
1846	5.400e-03	1.671e-02	3.954e-03	3.203e-03
1847	5.397e-03	1.679e-02	3.954e-03	3.174e-03
1848	5.451e-03	1.667e-02	3.940e-03	3.232e-03
1849	5.387e-03	1.672e-02	3.941e-03	3.200e-03
1850	5.397e-03	1.676e-02	3.964e-03	3.170e-03
1851	5.456e-03	1.673e-02	3.938e-03	3.216e-03
1852	5.390e-03	1.674e-02	3.948e-03	3.200e-03
1853	5.428e-03	1.667e-02	3.964e-03	3.246e-03
1854	5.427e-03	1.673e-02	3.960e-03	3.220e-03
1855	5.400e-03	1.675e-02	3.952e-03	3.185e-03
1856	5.452e-03	1.671e-02	3.964e-03	3.207e-03
1857	5.428e-03	1.672e-02	3.975e-03	3.234e-03
1858	5.407e-03	1.666e-02	3.941e-03	3.169e-03
1859	5.396e-03	1.675e-02	3.947e-03	3.210e-03
1860	5.416e-03	1.674e-02	3.939e-03	3.205e-03
1861	5.456e-03	1.670e-02	3.935e-03	3.215e-03
1862	5.391e-03	1.671e-02	3.941e-03	3.202e-03
1863	5.405e-03	1.675e-02	3.958e-03	3.190e-03
1864	5.423e-03	1.676e-02	3.975e-03	3.224e-03
1865	5.413e-03	1.673e-02	3.955e-03	3.201e-03
1866	5.428e-03	1.671e-02	3.940e-03	3.186e-03
1867	5.392e-03	1.673e-02	3.952e-03	3.199e-03
1868	5.399e-03	1.673e-02	3.947e-03	3.200e-03
1869	5.426e-03	1.669e-02	3.949e-03	3.200e-03
1870	5.437e-03	1.674e-02	3.961e-03	3.203e-03
1871	5.453e-03	1.677e-02	3.930e-03	3.194e-03
1872	5.430e-03	1.672e-02	3.957e-03	3.200e-03
1873	5.396e-03	1.672e-02	3.934e-03	3.197e-03
1874	5.437e-03	1.669e-02	3.955e-03	3.179e-03
1875	5.412e-03	1.670e-02	3.938e-03	3.202e-03
1876	5.389e-03	1.671e-02	3.942e-03	3.200e-03
1877	5.440e-03	1.672e-02	3.937e-03	3.205e-03
1878	5.395e-03	1.673e-02	3.955e-03	3.212e-03
1879	5.413e-03	1.676e-02	3.934e-03	3.171e-03
1880	5.403e-03	1.673e-02	3.940e-03	3.209e-03
1881	5.391e-03	1.675e-02	3.939e-03	3.215e-03
1882	5.436e-03	1.677e-02	3.955e-03	3.164e-03
1883	5.368e-03	1.668e-02	3.963e-03	3.202e-03
1884	5.374e-03	1.669e-02	3.963e-03	3.234e-03
1885	5.408e-03	1.666e-02	3.984e-03	3.528e-03
1886	5.701e-03	1.668e-02	3.929e-03	3.198e-03
1887	5.368e-03	1.672e-02	3.966e-03	3.172e-03
1888	5.393e-03	1.668e-02	3.962e-03	3.224e-03
1889	5.377e-03	1.670e-02	3.943e-03	3.223e-03
1890	5.435e-03	1.671e-02	3.937e-03	3.210e-03
1891	5.399e-03	1.671e-02	3.988e-03	3.209e-03
1892	5.461e-03	1.673e-02	3.937e-03	3.176e-03
1893	5.403e-03	1.668e-02	3.935e-03	3.205e-03
1894	5.399e-03	1.673e-02	3.953e-03	3.204e-03
1895	5.456e-03	1.676e-02	3.958e-03	3.211e-03
1896	5.498e-03	1.670e-02	3.949e-03	3.252e-03
1897	5.385e-03	1.671e-02	3.935e-03	3.196e-03
1898	5.426e-03	1.674e-02	3.938e-03	3.204e-03
1899	5.399e-03	1.672e-02	3.950e-03	3.204e-03
1900	5.382e-03	1.677e-02	3.948e-03	3.177e-03
1901	5.421e-03	1.671e-02	3.933e-03	3.208e-03
1902	5.393e-03	1.673e-02	3.945e-03	3.199e-03
1903	5.401e-03	1.674e-02	3.939e-03	3.184e-03
1904	5.416e-03	1.669e-02	3.964e-03	3.215e-03
1905	5.482e-03	1.673e-02	3.976e-03	3.212e-03
1906	5.402e-03	1.668e-02	3.935e-03	3.200e-03
1907	5.417e-03	1.669e-02	3.936e-03	3.199e-03
1908	5.381e-03	1.672e-02	4.006e-03	3.170e-03
1909	5.422e-03	1.672e-02	3.936e-03	3.203e-03
1910	5.410e-03	1.672e-02	3.939e-03	3.200e-03
1911	5.385e-03	1.675e-02	3.936e-03	3.169e-03
1912	5.432e-03	1.673e-02	3.942e-03	3.219e-03
1913	5.389e-03	1.672e-02	3.955e-03	3.204e-03
1914	5.445e-03	1.671e-02	3.945e-03	3.210e-03
1915	5.385e-03	1.671e-02	3.957e-03	3.206e-03
1916	5.406e-03	1.674e-02	3.926e-03	3.212e-03
1917	5.396e-03	1.669e-02	3.936e-03	3.195e-03
1918	5.382e-03	1.669e-02	3.942e-03	3.213e-03
1919	5.417e-03	1.674e-02	3.940e-03	3.171e-03
1920	5.420e-03	1.669e-02	3.951e-03	3.204e-03
1921	5.420e-03	1.669e-02	3.928e-03	3.266e-03
1922	5.475e-03	1.673e-02	3.977e-03	3.220e-03
1923	5.402e-03	1.670e-02	3.999e-03	3.245e-03
1924	5.456e-03	1.671e-02	4.182e-03	3.273e-03
1925	5.542e-03	1.669e-02	4.173e-03	3.272e-03
1926	5.433e-03	1.676e-02	3.974e-03	3.210e-03
1927	5.446e-03	1.673e-02	4.058e-03	3.274e-03
1928	5.508e-03	1.668e-02	4.145e-03	3.252e-03
1929	5.497e-03	1.674e-02	4.149e-03	3.210e-03
1930	5.392e-03	1.672e-02	3.961e-03	3.227e-03
1931	5.406e-03	1.672e-02	3.956e-03	3.180e-03
1932	5.438e-03	1.665e-02	3.956e-03	3.300e-03
1933	5.587e-03	1.669e-02	4.011e-03	3.209e-03
1934	5.432e-03	1.671e-02	3.944e-03	3.215e-03
1935	5.398e-03	1.673e-02	3.960e-03	3.210e-03
1936	5.425e-03	1.674e-02	3.935e-03	3.174e-03
1937	5.408e-03	1.678e-02	3.940e-03	3.216e-03
1938	5.414e-03	1.674e-02	3.956e-03	3.203e-03
1939	5.399e-03	1.676e-02	3.936e-03	3.167e-03
1940	5.417e-03	1.670e-02	3.938e-03	3.212e-03
1941	5.395e-03	1.673e-02	3.943e-03	3.197e-03
1942	5.420e-03	1.667e-02	3.932e-03	3.198e-03
1943	5.416e-03	1.673e-02	3.933e-03	3.201e-03
1944	5.382e-03	1.671e-02	3.951e-03	3.240e-03
1945	5.440e-03	1.672e-02	3.947e-03	3.247e-03
1946	5.395e-03	1.671e-02	3.962e-03	3.213e-03
1947	5.397e-03	1.671e-02	3.939e-03	3.170e-03
1948	5.387e-03	1.666e-02	3.948e-03	3.199e-03
1949	5.366e-03	1.669e-02	3.937e-03	3.197e-03
1950	5.399e-03	1.673e-02	3.933e-03	3.174e-03
1951	5.431e-03	1.672e-02	3.956e-03	3.201e-03
1952	5.398e-03	1.673e-02	3.941e-03	3.200e-03
1953	5.411e-03	1.669e-02	3.940e-03	3.214e-03
1954	5.381e-03	1.670e-02	3.944e-03	3.197e-03
1955	5.407e-03	1.678e-02	3.961e-03	3.179e-03
1956	5.429e-03	1.672e-02	3.952e-03	3.209e-03
1957	5.399e-03	1.671e-02	3.937e-03	3.210e-03
1958	5.391e-03	1.675e-02	3.935e-03	3.176e-03
1959	5.438e-03	1.674e-02	3.938e-03	3.199e-03
1960	5.398e-03	1.675e-02	3.945e-03	3.217e-03
1961	5.418e-03	1.668e-02	3.930e-03	3.195e-03
1962	5.393e-03	1.674e-02	3.939e-03	3.201e-03
1963	5.389e-03	1.675e-02	3.909e-03	3.197e-03
1964	5.428e-03	1.677e-02	3.945e-03	3.203e-03
1965	5.388e-03	1.674e-02	3.938e-03	3.196e-03
1966	5.366e-03	1.676e-02	3.947e-03	3.192e-03
1967	5.422e-03	1.671e-02	3.945e-03	3.213e-03
1968	5.404e-03	1.672e-02	3.965e-03	3.198e-03
1969	5.440e-03	1.669e-02	3.940e-03	3.208e-03
1970	5.400e-03	1.672e-02	3.936e-03	3.227e-03
1971	5.401e-03	1.672e-02	3.941e-03	3.227e-03
1972	5.415e-03	1.669e-02	4.062e-03	3.276e-03
1973	5.711e-03	1.669e-02	3.931e-03	3.201e-03
1974	5.393e-03	1.667e-02	3.946e-03	3.165e-03
1975	5.377e-03	1.667e-02	3.960e-03	3.208e-03
1976	5.378e-03	1.669e-02	3.966e-03	3.526e-03
1977	5.412e-03	1.668e-02	3.932e-03	3.195e-03
1978	5.371e-03	1.670e-02	3.944e-03	3.196e-03
1979	5.380e-03	1.672e-02	4.276e-03	3.170e-03
1980	5.406e-03	1.669e-02	3.958e-03	3.284e-03
1981	5.380e-03	1.669e-02	4.020e-03	3.209e-03
1982	5.415e-03	1.668e-02	3.934e-03	3.201e-03
1983	5.375e-03	1.668e-02	3.950e-03	3.201e-03
1984	5.377e-03	1.671e-02	3.959e-03	3.216e-03
1985	5.395e-03	1.666e-02	4.074e-03	3.527e-03
1986	5.388e-03	1.669e-02	3.937e-03	3.205e-03
1987	5.370e-03	1.672e-02	3.943e-03	3.166e-03
1988	5.400e-03	1.668e-02	4.252e-03	3.206e-03
1989	5.375e-03	1.672e-02	3.975e-03	3.227e-03
1990	5.420e-03	1.668e-02	3.957e-03	3.204e-03
1991	5.382e-03	1.669e-02	3.950e-03	3.205e-03
1992	5.391e-03	1.675e-02	3.965e-03	3.170e-03
1993	5.397e-03	1.668e-02	4.073e-03	3.224e-03
1994	5.386e-03	1.671e-02	3.937e-03	3.203e-03
1995	5.428e-03	1.674e-02	3.938e-03	3.216e-03
1996	5.390e-03	1.672e-02	3.948e-03	3.204e-03
1997	5.419e-03	1.672e-02	3.942e-03	3.199e-03
1998	5.407e-03	1.670e-02	3.936e-03	3.205e-03
1999	5.401e-03	1.672e-02	3.947e-03	3.209e-03
2000	5.383e-03	1.672e-02	3.933e-03	3.187e-03
2001	5.449e-03	1.669e-02	3.946e-03	3.230e-03
2002	5.390e-03	1.670e-02	3.942e-03	3.197e-03
2003	5.402e-03	1.676e-02	3.943e-03	3.174e-03
2004	5.429e-03	1.672e-02	3.943e-03	3.218e-03
2005	5.391e-03	1.674e-02	3.945e-03	3.242e-03
2006	5.408e-03	1.666e-02	3.933e-03	3.212e-03
2007	5.402e-03	1.673e-02	3.942e-03	3.202e-03
2008	5.405e-03	1.675e-02	3.945e-03	3.179e-03
2009	5.405e-03	1.668e-02	3.930e-03	3.207e-03
2010	5.382e-03	1.670e-02	3.938e-03	3.203e-03
2011	5.374e-03	1.674e-02	3.932e-03	3.177e-03
2012	5.441e-03	1.671e-02	4.011e-03	3.212e-03
2013	5.388e-03	1.669e-02	3.957e-03	3.197e-03
2014	5.417e-03	1.668e-02	3.939e-03	3.217e-03
2015	5.391e-03	1.670e-02	3.936e-03	3.204e-03
2016	5.401e-03	1.674e-02	3.947e-03	3.199e-03
2017	5.415e-03	1.668e-02	3.938e-03	3.194e-03
2018	5.402e-03	1.672e-02	3.939e-03	3.201e-03
2019	5.427e-03	1.675e-02	3.941e-03	3.181e-03
2020	5.402e-03	1.669e-02	3.941e-03	3.205e-03
2021	5.418e-03	1.674e-02	3.943e-03	3.208e-03
2022	5.394e-03	1.675e-02	3.959e-03	3.180e-03
2023	5.422e-03	1.671e-02	3.950e-03	3.223e-03
2024	5.390e-03	1.671e-02	3.935e-03	3.196e-03
2025	5.425e-03	1.671e-02	3.937e-03	3.205e-03
2026	5.385e-03	1.667e-02	3.942e-03	3.197e-03
2027	5.389e-03	1.677e-02	3.918e-03	3.188e-03
2028	5.421e-03	1.671e-02	3.939e-03	3.200e-03
2029	5.409e-03	1.674e-02	3.937e-03	3.202e-03
2030	5.393e-03	1.674e-02	3.935e-03	3.176e-03
2031	5.406e-03	1.669e-02	3.943e-03	3.223e-03
2032	5.393e-03	1.672e-02	3.953e-03	3.200e-03
2033	5.431e-03	1.670e-02	3.969e-03	3.201e-03
2034	5.409e-03	1.670e-02	3.957e-03	3.204e-03
2035	5.388e-03	1.670e-02	3.933e-03	3.195e-03
2036	5.485e-03	1.673e-02	3.952e-03	3.214e-03
2037	5.397e-03	1.670e-02	3.944e-03	3.203e-03
2038	5.399e-03	1.673e-02	3.943e-03	3.176e-03
2039	5.432e-03	1.672e-02	3.938e-03	3.222e-03
2040	5.392e-03	1.675e-02	3.939e-03	3.200e-03
2041	5.394e-03	1.670e-02	3.940e-03	3.178e-03
2042	5.408e-03	1.674e-02	3.941e-03	3.202e-03
2043	5.392e-03	1.671e-02	3.937e-03	3.204e-03
2044	5.414e-03	1.668e-02	3.936e-03	3.214e-03
2045	5.428e-03	1.673e-02	3.942e-03	3.232e-03
2046	5.404e-03	1.676e-02	3.935e-03	3.168e-03
2047	5.432e-03	1.671e-02	3.944e-03	3.233e-03
2048	5.400e-03	1.677e-02	3.948e-03	3.209e-03
2049	5.430e-03	1.673e-02	3.949e-03	3.202e-03
2050	5.388e-03	1.673e-02	3.943e-03	3.217e-03
2051	5.395e-03	1.675e-02	4.264e-03	3.217e-03
2052	5.441e-03	1.669e-02	3.942e-03	3.230e-03
2053	5.422e-03	1.672e-02	3.955e-03	3.213e-03
2054	5.398e-03	1.676e-02	3.935e-03	3.172e-03
2055	5.422e-03	1.670e-02	3.955e-03	3.208e-03
2056	5.401e-03	1.676e-02	3.953e-03	3.199e-03
2057	5.420e-03	1.671e-02	3.947e-03	3.200e-03
2058	5.409e-03	1.671e-02	3.958e-03	3.213e-03
2059	5.389e-03	1.676e-02	3.958e-03	3.169e-03
2060	5.436e-03	1.669e-02	3.957e-03	3.210e-03
2061	5.413e-03	1.673e-02	3.942e-03	3.196e-03
2062	5.392e-03	1.674e-02	3.936e-03	3.178e-03
2063	5.427e-03	1.670e-02	3.936e-03	3.201e-03
2064	5.400e-03	1.674e-02	3.952e-03	3.194e-03
2065	5.419e-03	1.669e-02	3.942e-03	3.195e-03
2066	5.374e-03	1.669e-02	3.962e-03	3.200e-03
2067	5.381e-03	1.668e-02	4.602e-03	3.187e-03
2068	5.397e-03	1.668e-02	4.100e-03	3.531e-03
2069	5.692e-03	1.671e-02	4.004e-03	3.221e-03
2070	5.418e-03	1.666e-02	3.950e-03	3.207e-03
2071	5.400e-03	1.668e-02	3.981e-03	3.217e-03
2072	5.371e-03	1.672e-02	3.965e-03	3.191e-03
2073	5.434e-03	1.668e-02	3.966e-03	3.273e-03
2074	5.411e-03	1.670e-02	3.959e-03	3.213e-03
2075	5.438e-03	1.664e-02	3.939e-03	3.215e-03
2076	5.385e-03	1.667e-02	4.060e-03	3.526e-03
2077	5.383e-03	1.673e-02	3.941e-03	3.167e-03
2078	5.434e-03	1.669e-02	3.943e-03	3.225e-03
2079	5.394e-03	1.670e-02	3.944e-03	3.203e-03
2080	5.443e-03	1.670e-02	3.931e-03	3.204e-03
2081	5.372e-03	1.669e-02	3.936e-03	3.200e-03
2082	5.400e-03	1.674e-02	3.953e-03	3.206e-03
2083	5.437e-03	1.668e-02	3.939e-03	3.234e-03
2084	5.415e-03	1.673e-02	3.938e-03	3.204e-03
2085	5.398e-03	1.677e-02	3.928e-03	3.188e-03
2086	5.445e-03	1.672e-02	3.956e-03	3.238e-03
2087	5.398e-03	1.672e-02	3.938e-03	3.196e-03
2088	5.389e-03	1.672e-02	3.939e-03	3.186e-03
2089	5.397e-03	1.669e-02	3.942e-03	3.200e-03
2090	5.402e-03	1.673e-02	4.001e-03	3.250e-03
2091	5.467e-03	1.667e-02	3.937e-03	3.200e-03
2092	5.390e-03	1.674e-02	3.955e-03	3.211e-03
2093	5.419e-03	1.674e-02	3.933e-03	3.188e-03
2094	5.447e-03	1.671e-02	3.978e-03	3.215e-03
2095	5.405e-03	1.672e-02	3.949e-03	3.198e-03
2096	5.422e-03	1.670e-02	4.010e-03	3.195e-03
2097	5.431e-03	1.671e-02	3.936e-03	3.202e-03
2098	5.401e-03	1.668e-02	3.939e-03	3.201e-03
2099	5.419e-03	1.668e-02	3.939e-03	3.209e-03
2100	5.400e-03	1.672e-02	3.950e-03	3.229e-03
2101	5.446e-03	1.675e-02	3.948e-03	3.181e-03
2102	5.439e-03	1.668e-02	3.935e-03	3.200e-03
2103	5.411e-03	1.675e-02	3.988e-03	3.201e-03
2104	5.443e-03	1.672e-02	3.946e-03	3.212e-03
2105	5.430e-03	1.669e-02	3.945e-03	3.196e-03
2106	5.377e-03	1.674e-02	3.965e-03	3.232e-03
2107	5.411e-03	1.671e-02	3.958e-03	3.251e-03
2108	5.438e-03	1.672e-02	3.974e-03	3.216e-03
2109	5.678e-03	1.674e-02	3.947e-03	3.178e-03
2110	5.386e-03	1.670e-02	3.949e-03	3.218e-03
2111	5.391e-03	1.671e-02	3.941e-03	3.200e-03
2112	5.419e-03	1.671e-02	3.954e-03	3.194e-03
2113	5.407e-03	1.671e-02	3.944e-03	3.219e-03
2114	5.398e-03	1.675e-02	3.937e-03	3.169e-03
2115	5.437e-03	1.671e-02	3.938e-03	3.205e-03
2116	5.395e-03	1.673e-02	3.949e-03	3.209e-03
2117	5.417e-03	1.674e-02	3.938e-03	3.179e-03
2118	5.411e-03	1.670e-02	3.954e-03	3.202e-03
2119	5.405e-03	1.672e-02	3.939e-03	3.220e-03
2120	5.418e-03	1.672e-02	3.933e-03	3.208e-03
2121	5.400e-03	1.673e-02	3.960e-03	3.213e-03
2122	5.385e-03	1.677e-02	3.962e-03	3.165e-03
2123	5.424e-03	1.669e-02	3.955e-03	3.221e-03
2124	5.393e-03	1.674e-02	3.950e-03	3.226e-03
2125	5.387e-03	1.679e-02	3.955e-03	3.167e-03
2126	5.423e-03	1.668e-02	3.948e-03	3.224e-03
2127	5.414e-03	1.672e-02	3.949e-03	3.251e-03
2128	5.470e-03	1.667e-02	3.946e-03	3.200e-03
2129	5.409e-03	1.676e-02	3.936e-03	3.204e-03
2130	5.413e-03	1.674e-02	3.973e-03	3.167e-03
2131	5.424e-03	1.673e-02	3.935e-03	3.205e-03
2132	5.407e-03	1.674e-02	3.961e-03	3.203e-03
2133	5.416e-03	1.676e-02	3.939e-03	3.172e-03
2134	5.435e-03	1.674e-02	3.969e-03	3.270e-03
2135	5.418e-03	1.674e-02	3.960e-03	3.201e-03
2136	5.418e-03	1.669e-02	3.949e-03	3.211e-03
2137	5.383e-03	1.671e-02	3.943e-03	3.205e-03
2138	5.381e-03	1.676e-02	3.953e-03	3.174e-03
2139	5.434e-03	1.670e-02	3.940e-03	3.212e-03
2140	5.412e-03	1.667e-02	3.957e-03	3.200e-03
2141	5.382e-03	1.680e-02	4.263e-03	3.218e-03
2142	5.372e-03	1.671e-02	3.964e-03	3.225e-03
2143	5.410e-03	1.668e-02	3.912e-03	3.196e-03
2144	5.398e-03	1.666e-02	3.948e-03	3.196e-03
2145	5.379e-03	1.669e-02	4.077e-03	3.520e-03
2146	5.367e-03	1.671e-02	4.280e-03	3.221e-03
2147	5.417e-03	1.667e-02	3.960e-03	3.227e-03
2148	5.409e-03	1.668e-02	3.945e-03	3.265e-03
2149	5.494e-03	1.663e-02	4.307e-03	3.202e-03
2150	5.398e-03	1.667e-02	4.054e-03	3.224e-03
2151	5.431e-03	1.667e-02	4.303e-03	3.552e-03
2152	5.407e-03	1.668e-02	3.936e-03	3.203e-03
2153	5.369e-03	1.670e-02	3.947e-03	3.169e-03
2154	5.432e-03	1.666e-02	3.958e-03	3.204e-03
2155	5.373e-03	1.668e-02	4.299e-03	3.549e-03
2156	5.414e-03	1.667e-02	3.935e-03	3.211e-03
2157	5.409e-03	1.674e-02	3.940e-03	3.213e-03
2158	5.378e-03	1.672e-02	3.941e-03	3.238e-03
2159	5.431e-03	1.674e-02	3.974e-03	3.231e-03
2160	5.398e-03	1.677e-02	3.936e-03	3.203e-03
2161	5.429e-03	1.671e-02	3.945e-03	3.198e-03
2162	5.387e-03	1.669e-02	3.966e-03	3.217e-03
2163	5.404e-03	1.676e-02	3.910e-03	3.172e-03
2164	5.434e-03	1.672e-02	3.948e-03	3.205e-03
2165	5.395e-03	1.672e-02	3.957e-03	3.248e-03
2166	5.401e-03	1.676e-02	3.958e-03	3.170e-03
2167	5.421e-03	1.670e-02	3.937e-03	3.204e-03
2168	5.412e-03	1.674e-02	3.933e-03	3.196e-03
2169	5.431e-03	1.669e-02	3.954e-03	3.196e-03
2170	5.434e-03	1.674e-02	3.953e-03	3.219e-03
2171	5.408e-03	1.677e-02	3.949e-03	3.178e-03
2172	5.454e-03	1.668e-02	3.934e-03	3.212e-03
2173	5.406e-03	1.678e-02	3.944e-03	3.201e-03
2174	5.399e-03	1.676e-02	3.949e-03	3.168e-03
2175	5.434e-03	1.668e-02	3.955e-03	3.204e-03
2176	5.429e-03	1.669e-02	3.932e-03	3.200e-03
2177	5.401e-03	1.668e-02	3.944e-03	3.209e-03
2178	5.404e-03	1.672e-02	3.952e-03	3.202e-03
2179	5.393e-03	1.670e-02	3.943e-03	3.194e-03
2180	5.414e-03	1.666e-02	4.065e-03	3.207e-03
2181	5.395e-03	1.671e-02	3.937e-03	3.206e-03
2182	5.394e-03	1.678e-02	3.993e-03	3.195e-03
2183	5.425e-03	1.672e-02	3.954e-03	3.205e-03
2184	5.412e-03	1.672e-02	3.938e-03	3.197e-03
2185	5.437e-03	1.668e-02	3.944e-03	3.204e-03
2186	5.384e-03	1.673e-02	3.965e-03	3.205e-03
2187	5.407e-03	1.675e-02	3.964e-03	3.202e-03
2188	5.420e-03	1.669e-02	3.947e-03	3.210e-03
2189	5.406e-03	1.672e-02	3.935e-03	3.200e-03
2190	5.391e-03	1.676e-02	3.936e-03	3.178e-03
2191	5.426e-03	1.670e-02	3.959e-03	3.209e-03
2192	5.411e-03	1.670e-02	3.938e-03	3.218e-03
2193	5.440e-03	1.667e-02	3.937e-03	3.186e-03
2194	5.419e-03	1.669e-02	4.078e-03	3.258e-03
2195	5.432e-03	1.664e-02	3.973e-03	3.216e-03
2196	5.437e-03	1.671e-02	3.938e-03	3.245e-03
2197	5.420e-03	1.669e-02	3.962e-03	3.202e-03
2198	5.396e-03	1.673e-02	3.963e-03	3.186e-03
2199	5.394e-03	1.667e-02	3.955e-03	3.212e-03
2200	5.398e-03	1.669e-02	3.951e-03	3.201e-03
2201	5.410e-03	1.665e-02	3.949e-03	3.165e-03
2202	5.379e-03	1.668e-02	4.079e-03	3.208e-03
2203	5.375e-03	1.669e-02	4.068e-03	3.229e-03
2204	5.423e-03	1.668e-02	3.955e-03	3.216e-03
2205	5.404e-03	1.670e-02	3.938e-03	3.238e-03
2206	5.400e-03	1.674e-02	3.934e-03	3.179e-03
2207	5.417e-03	1.670e-02	3.938e-03	3.208e-03
2208	5.408e-03	1.673e-02	3.996e-03	3.239e-03
2209	5.454e-03	1.669e-02	3.935e-03	3.197e-03
2210	5.382e-03	1.668e-02	3.978e-03	3.197e-03
2211	5.381e-03	1.671e-02	3.963e-03	3.210e-03
2212	5.416e-03	1.668e-02	3.960e-03	3.230e-03
2213	5.413e-03	1.672e-02	3.965e-03	3.256e-03
2214	5.399e-03	1.673e-02	3.952e-03	3.186e-03
2215	5.419e-03	1.666e-02	3.960e-03	3.215e-03
2216	5.372e-03	1.668e-02	4.231e-03	3.488e-03
2217	5.407e-03	1.668e-02	3.949e-03	3.193e-03
